ID,audio_path,num_samples,sample_rate,transcription,gender,lang_id,language,lang_group_id
1725,test/9154457394779597213.wav,149760,16000,asus eee pc earlier launched world-wide for cost-saving and functionality factors became a hot topic in 2007 taipei it month,1,19,English,0
1961,test/916168198524353904.wav,288000,16000,one of the most common methods used to illustrate the importance of socialization is to draw upon the few unfortunate cases of children who were through neglect misfortune or wilful abuse not socialized by adults while they were growing up,0,19,English,0
1928,test/9177065516502908766.wav,131520,16000,by 1976 thirty percent of machu picchu had been restored and restoration continues till today,1,19,English,0
1839,test/9192331858482440321.wav,79680,16000,think of the skiing route as of a similar hiking route,1,19,English,0
1913,test/9253409408372025849.wav,104640,16000,the tiger's roar is not like the full-voiced roar of a lion but more like a sentence of snarly shouted words,1,19,English,0
1709,test/9273458614645013056.wav,138240,16000,the report is highly critical of almost every aspect of the present policy of the executive towards iraq and it urges an immediate change of direction,1,19,English,0
1660,test/9327483361259434782.wav,184320,16000,romanticism had a large element of cultural determinism drawn from writers such as goethe fichte and schlegel,1,19,English,0
1958,test/941860798944293989.wav,174400,16000,the city is in stark contrast to the rest of the country's cities because it has more of an arabic flair than of an african,0,19,English,0
1780,test/9427596237645207989.wav,157440,16000,with kundalini yoga the kundalini energy enlightenment energy is awakened through yoga postures breathing exercises mantras and visualizations,1,19,English,0
1684,test/9431561488681290113.wav,159360,16000,"apia is the capital of samoa the town is on the island of upolu and has a population of just under 40,000",1,19,English,0
1733,test/9485750708964169814.wav,209280,16000,first among its 78 recommendations is that a new diplomatic initiative should be taken before the end of this year to secure iraq's borders against hostile interventions and to re-establish diplomatic relations with its neighbors,1,19,English,0
1795,test/9490718340956113423.wav,290880,16000,since 1988 ballot boxes must be transparent so that voters and observers can witness that no envelopes are present at the start of the vote and that no envelopes are added except those of the duly counted and authorized voters,0,19,English,0
1925,test/9492244844910613453.wav,109440,16000,the work done was mostly theoretical but the program was written to simulate observations made of the sagittarius galaxy,1,19,English,0
1968,test/9544888824256877274.wav,177600,16000,some cruises feature berlin germany in the brochures as you can see from the map above berlin is no where near the sea and a visit to the city is not included in the price of the cruise,1,19,English,0
1676,test/9544943042431649615.wav,149440,16000,as with all south african national parks there are daily conservation and entry fees for the park,0,19,English,0
1994,test/9559175292465220167.wav,138240,16000,needless to say if you know a romance language it will be easier for you to learn portuguese,1,19,English,0
1688,test/9622275213947999273.wav,245760,16000,the job of navies has traditionally been to ensure that your country maintains the ability to move your people and goods while at the same time interfering with your enemy's ability to move his people and goods,0,19,English,0
1691,test/970996899856075411.wav,92160,16000,on some routes the larger companies have their own planes but for other routes and smaller firms there was a problem,1,19,English,0
1881,test/972042798956052862.wav,123840,16000,sharing a field trip virtually is also a great way to reflect a on a trip and share experiences with future classes,1,19,English,0
1974,test/9781076737390802637.wav,100480,16000,along the same line men are required to wear trousers covering the knees,0,19,English,0
1859,test/978391636333640472.wav,265920,16000,towards the end of the middle ages western europe began to develop their own style one of the biggest developments of the time as a result of the crusades people began to use buttons to fasten clothing,0,19,English,0
1868,test/9794832621341165457.wav,147840,16000,at the other end of the spectrum one morphs into an unrecognizable individual that feels he or she must change everything the team has been doing and make it their own,1,19,English,0
1827,test/9804762782045252114.wav,122880,16000,the crust is about 70 km thick on the near side and 100 km thick on the far side,1,19,English,0
1836,test/9817077029864554533.wav,218880,16000,people have known about basic chemical elements such as gold silver and copper from antiquity as these can all be discovered in nature in native form and are relatively simple to mine with primitive tools,1,19,English,0
1785,test/9833173223298420094.wav,244800,16000,scaffolding is not a method of learning but rather an aid that provides support to individuals whom are undergoing a new learning experience such as using a new computer program or beginning a new project,0,19,English,0
1768,test/985789144848890340.wav,137280,16000,most of the buildings on the edges of the complex have been rebuilt in order to give tourists a better idea of how they originally appeared,0,19,English,0
1883,test/9864990645729015969.wav,155520,16000,the vertical clearance under the bridge is 15 meters construction was completed in august 2011 it didn't open to traffic until march 2017,1,19,English,0
1686,test/988308832713047124.wav,140160,16000,as a result the process of an organization working together to overcome an obstacle can lead to a new innovative process to serve the customer's need,1,19,English,0
1867,test/9906376183448922344.wav,164800,16000,plants make oxygen which humans breathe and they take in carbon-dioxide which humans exhale that is breathe out,0,19,English,0
1682,test/9924305423057523453.wav,250240,16000,while no one knows for certain who wrote it it is known that early in its life the large parchment document it measures 29¾ inches by 24½ inches was rolled up for storage,0,19,English,0
1681,test/9951576861356531238.wav,181440,16000,it isn't alone though experimentation and an experiment is a test that is used to eliminate one or more of the possible hypotheses asking questions and making observations also guide scientific research,1,19,English,0
1813,test/997218759918036906.wav,164160,16000,barcelona's official languages are catalan and spanish about a half prefer to speak catalan a vast majority understands it and virtually everyone knows spanish,1,19,English,0
1995,test/9976913881674290440.wav,174720,16000,virtual scaffolds are internalized in the software and are meant to question prompt and explain procedures that may have been to challenging for the student to handle alone,1,19,English,0
1737,test/9989642899702468851.wav,66240,16000,lions are the most social cats living in large groups called prides,1,19,English,0
1825,test/9999528530847666097.wav,115200,16000,if you want to be close to the action you're going to have to get in early to get a camping site close to the music,1,19,English,0
